symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ETH/USD,2023-06-21 05:00:00+00:00,1815.50895025,1933.0243102,1806.70433075,1920.13296,36.801812606,131.0,1851.5461104531
ETH/USD,2023-06-22 05:00:00+00:00,1919.70915,1927.755,1862.4486,1880.739145,6.924380157,67.0,1892.2015936272
ETH/USD,2023-06-23 05:00:00+00:00,1881.524878,1934.0870565,1860.85553,1894.068054675,16.919577887,106.0,1892.0626485731
ETH/USD,2023-06-24 05:00:00+00:00,1893.78511,1917.0908985,1863.0005,1907.18535,19.79357843,29.0,1882.8022674523
ETH/USD,2023-06-25 05:00:00+00:00,1907.562303165,1930.898383905,1865.99810475,1877.9826,26.078861011,50.0,1890.2208794289
ETH/USD,2023-06-26 05:00:00+00:00,1878.2493535,1912.805,1837.05251,1870.43982135,11.05975673,110.0,1861.275091081
ETH/USD,2023-06-27 05:00:00+00:00,1870.16138221,1914.6,1852.928583,1865.9020195,6.710362527,73.0,1877.9898387044
ETH/USD,2023-06-28 05:00:00+00:00,1865.8173725,1870.83,1816.414708,1839.388,47.285487356,106.0,1831.1361867759
ETH/USD,2023-06-29 05:00:00+00:00,1839.742275095,1909.386948,1816.5844045055,1887.76340985,11.049695472,60.0,1854.8740085705
ETH/USD,2023-06-30 05:00:00+00:00,1887.2547665,1946.21,1825.5586931,1914.7047,73.849347181,132.0,1901.4317159112
ETH/USD,2023-07-01 05:00:00+00:00,1914.52275,1933.742129,1908.8863749965,1913.52294448,2.392412563,48.0,1920.0341909586
ETH/USD,2023-07-02 05:00:00+00:00,1913.442246,1960.1222745,1886.5598,1948.97805,27.336458656,46.0,1926.4985161072
ETH/USD,2023-07-03 05:00:00+00:00,1948.804178095,1974.98,1942.361496855,1954.7203255,36.961401905,110.0,1956.7367171722
ETH/USD,2023-07-04 05:00:00+00:00,1953.84168,1965.37135,1931.955897835,1937.3661,4.20132542,50.0,1949.5524688115
ETH/USD,2023-07-05 05:00:00+00:00,1936.9700771,1944.994320723,1894.695,1910.8354805,20.553019866,124.0,1907.5692612722
ETH/USD,2023-07-06 05:00:00+00:00,1911.40895119,1958.105165,1826.7716363,1854.7409,49.326169892,108.0,1871.2001852426
ETH/USD,2023-07-07 05:00:00+00:00,1854.52,1877.591,1851.595,1860.50434495,23.931127262,78.0,1867.0996683869
ETH/USD,2023-07-08 05:00:00+00:00,1860.45502067,1874.93725235,1836.38,1869.6378,42.693204021,53.0,1852.9260950017
ETH/USD,2023-07-09 05:00:00+00:00,1869.767537,1878.96,1846.9461415,1860.652882,11.374285044,33.0,1862.6698621099
ETH/USD,2023-07-10 05:00:00+00:00,1860.9236359,1904.917085,1849.6236933,1877.62671,10.058158858,79.0,1884.8069844902
ETH/USD,2023-07-11 05:00:00+00:00,1877.1301322,1897.251,1863.33328827,1882.8751,30.301601713,91.0,1889.7647168013
ETH/USD,2023-07-12 05:00:00+00:00,1882.3939455,1901.894135085,1862.55,1866.1567539,6.864261398,83.0,1880.3674551489
ETH/USD,2023-07-13 05:00:00+00:00,1865.902,2027.8655735,1857.566669864,2009.7209865,92.429428148,157.0,1956.0712678301
ETH/USD,2023-07-14 05:00:00+00:00,2009.750745,2010.59348845,1900.5353105,1932.49714441,22.682002302,124.0,1935.118228005
ETH/USD,2023-07-15 05:00:00+00:00,1932.4396323,1947.34830245,1915.781,1926.0791884,7.244567896,24.0,1938.2465747671
ETH/USD,2023-07-16 05:00:00+00:00,1925.1001393,1942.812259179,1907.70239,1933.319102,25.317751611,23.0,1912.5114727795
ETH/USD,2023-07-17 05:00:00+00:00,1934.06579,1936.70170015,1875.3353227405,1910.2045,15.987889419,95.0,1902.190735149
ETH/USD,2023-07-18 05:00:00+00:00,1910.3781014,1937.11,1877.7779853,1912.3561895,8.287135336,54.0,1899.1716967723
ETH/USD,2023-07-19 05:00:00+00:00,1912.59845,1921.76630299,1881.94312575,1896.11762135,8.725105249,44.0,1897.4723768055
ETH/USD,2023-07-20 05:00:00+00:00,1896.2192385,1929.12215,1878.01,1895.197731,14.120375601,59.0,1904.2966641968
ETH/USD,2023-07-21 05:00:00+00:00,1895.02,1905.81461225,1884.44125,1894.53932311,2.079270831,47.0,1892.6200663164
ETH/USD,2023-07-22 05:00:00+00:00,1893.826,1895.4655,1853.461185,1874.63624,21.101175569,42.0,1873.0040281938
ETH/USD,2023-07-23 05:00:00+00:00,1874.325445245,1905.1709905,1862.6745,1871.09373037,33.299504533,40.0,1897.904085708
ETH/USD,2023-07-24 05:00:00+00:00,1871.2515,1878.7374203,1832.9663775,1848.14415,14.427202385,74.0,1849.1596898144
ETH/USD,2023-07-25 05:00:00+00:00,1848.2,1868.33257,1847.81548063,1854.74725,3.990219177,70.0,1858.4994374997
ETH/USD,2023-07-26 05:00:00+00:00,1854.5488287,1887.1812415,1848.498987955,1880.0585,10.472192207,53.0,1869.5244812023
ETH/USD,2023-07-27 05:00:00+00:00,1879.49697395,1886.1986415,1854.4719815,1863.685554,13.434555027,54.0,1863.6111166638
ETH/USD,2023-07-28 05:00:00+00:00,1863.6,1883.913,1846.724902793,1876.149442775,13.684286498,43.0,1866.6725083209
ETH/USD,2023-07-29 05:00:00+00:00,1875.851985,1895.541695925,1869.205655,1878.99093223,6.004161917,30.0,1882.0819563731
